row_norm,k_graph,alpha,conf_threshold,mean_macro_f1,mean_acc,mean_conf_assigned,pct_assigned
standard,15,0.5,0.6,0.13887251770040998,0.2659771325409959,0.9076901983224482,0.8110690525527865
standard,15,0.5,0.7,0.13887251770040998,0.2659771325409959,0.9342224425349251,0.7361416532545535
standard,15,0.5,0.8,0.13887251770040998,0.2659771325409959,0.9579543547198285,0.6523341553740245
standard,15,0.7,0.5,0.14506114673999865,0.26629521373766896,0.8583371636834966,0.8718422597307262
standard,15,0.7,0.6,0.14506114673999865,0.26629521373766896,0.8943905455699702,0.7808376192173284
standard,15,0.7,0.7,0.14506114673999865,0.26629521373766896,0.9252021799823544,0.6935887915455362
standard,15,0.7,0.8,0.14506114673999865,0.26629521373766896,0.9540436963715749,0.5963186510270321
standard,20,0.1,0.5,0.12623854018813824,0.24479733069698467,0.8649363132101481,0.9627432614668638
standard,20,0.1,0.6,0.12623854018813824,0.24479733069698467,0.9173934839972143,0.8254260565337038
standard,20,0.1,0.7,0.12623854018813824,0.24479733069698467,0.9430601598383089,0.7542382641534489
